class_id,task_id,paper_id,year,session,variant,task_ref,subject,item,task_level,page,task_text,test_path,test_url
9,2023-esantion-test-2-ii-3,2023-esantion-test-2,2023,Esantion,Test 2,II.3,II,3,item,5,"3. Descrie contextul în care a fost semnat Tratatul de la Versailles, din 28 iunie 1919. 2",!Teste examene 2016 - 2024/2023/Esantion/09_IST_TEST2_RO_ES23.pdf,pdfs/2023-esantion-test-2.pdf#page=5
9,2023-esantion-test-2-ii-4,2023-esantion-test-2,2023,Esantion,Test 2,II.4,II,4,item,5,"4 Utilizează sursele C, D și cunoștințele obținute anterior. 5. Demonstrează că harta politică a Europei, conform Sistemului de la Versailles, a cunoscut schimbări importante. Exemplifică cu trimitere la: România: Polonia: 2 3",!Teste examene 2016 - 2024/2023/Esantion/09_IST_TEST2_RO_ES23.pdf,pdfs/2023-esantion-test-2.pdf#page=5
9,2023-esantion-test-2-ii-6,2023-esantion-test-2,2023,Esantion,Test 2,II.6,II,6,item,5,6. Identifică în reperele cronologice propuse două evenimente ce reflectă încălcarea Sistemului de la Versailles de către Germania. Argumentează răspunsul. 1. 2. 2 3 4,!Teste examene 2016 - 2024/2023/Esantion/09_IST_TEST2_RO_ES23.pdf,pdfs/2023-esantion-test-2.pdf#page=5
9,2023-esantion-test-2-ii-7,2023-esantion-test-2,2023,Esantion,Test 2,II.7,II,7,item,5,7. Apreciază rolul Sistemului de la Versailles în menținerea păcii. Formulează două argumente. 2 3 4 5,!Teste examene 2016 - 2024/2023/Esantion/09_IST_TEST2_RO_ES23.pdf,pdfs/2023-esantion-test-2.pdf#page=5
9,2023-esantion-test-2-iii-essay,2023-esantion-test-2,2023,Esantion,Test 2,III.essay,III,essay,essay,6,"SUBIECTUL al III-lea (15 puncte) Studiază sursele A-C. SURSA A. „Este una dintre celebrele cântărețe de operă care au devenit celebre şi pe ecran. Şi una dintre puținele actrițe de cinema capabile să interpr eteze roluri în diferite limbi… Filmele se realizează în varianta germană, italiană, română… Vocile partenerilor sunt dublate în diferite limbi… numai Maria Cebotari rămâne în toate variantele. Are un simț al limbilor foarte dezvoltat şi un talent extraordinar.” (Karl Sheneval, consacrat expert în arta filmului, https://www.moldpres.md/news/2021/07/09/21004907) SURSA B. „Constantin Brâncuși și-a căutat de la bun început propriul său drum în artă și extraordinara vigoare artistică a stilului său se datore ază acestui permanent efort de a fi el însuși. Apogeul artei sale este atins în deceniul al patrulea, operele sale întrând în marile colecții de artă ale lumii. Sculpturile sale se remarcă prin eleganța formei și utilizarea sensibilă a materialelor, combin ând simplitatea artei populare românești cu rafinamentul avangardei pariziene. Întreaga sa activitate constituie o contribuție valoroasă la cultura națională și cea mondială, contribuție din care reies omenirea lui românească și genialitatea lui universală.” (Angela Habașescu, C.Brâncuși și transformarea viselor prin sculptură) SURSA C. Item Punctaj Utilizează sursele pentru a argumenta, într-un text coerent, afirmația: Întreaga lor activitate a fost o contribuție valoroasă la cultura națională și mondială. Notă: Formulează cel puțin trei argumente. 2 2 3 2 3 4 5 6 7 2",!Teste examene 2016 - 2024/2023/Esantion/09_IST_TEST2_RO_ES23.pdf,pdfs/2023-esantion-test-2.pdf#page=6
9,2023-pretestare-test-i-1,2023-pretestare-test,2023,Pretestare,,I.1,I,1,item,3,1 Studiază afișul. Formulează o caracteristică pentru economia perioadei interbelice. Argumentează răspunsul. 2 3,!Teste examene 2016 - 2024/2023/Pretestare/09_ist_test_ro_pr23.pdf,pdfs/2023-pretestare-test.pdf#page=3
9,2023-pretestare-test-i-2,2023-pretestare-test,2023,Pretestare,,I.2,I,2,item,3,2 Studiază imaginea. Determină o consecință a crizei economice din 1929-1933. Argumentează răspunsul. 2 3,!Teste examene 2016 - 2024/2023/Pretestare/09_ist_test_ro_pr23.pdf,pdfs/2023-pretestare-test.pdf#page=3
9,2023-pretestare-test-i-3,2023-pretestare-test,2023,Pretestare,,I.3,I,3,item,3,"3 Studiază tabelul. Compară dezvoltarea economică a României cu a altor țări în perioada interbelică. Argumentează răspunsul. 2 3 Tabel: Venitul național pe cap de locuitor (dolari), 1938 Țara Venitul național Marea Britanie 512 Iugoslavia 106 România 110 Polonia 94 Bulgaria 89 Turcia 62",!Teste examene 2016 - 2024/2023/Pretestare/09_ist_test_ro_pr23.pdf,pdfs/2023-pretestare-test.pdf#page=3
9,2023-pretestare-test-i-4,2023-pretestare-test,2023,Pretestare,,I.4,I,4,item,3,4 Studiază moneda. Apreciază rolul personalității în istoria contemporană. Argumentează răspunsul. Inscripție: Ferdinand I al României. 100 ani de la încoronare. 2 3,!Teste examene 2016 - 2024/2023/Pretestare/09_ist_test_ro_pr23.pdf,pdfs/2023-pretestare-test.pdf#page=3
9,2023-pretestare-test-ii-all,2023-pretestare-test,2023,Pretestare,,II.all,II,all,section,4,"SUBIECTUL al II-lea (23 de puncte) Studiază materialul suport și realizează sarcinile propuse. SURSA A. REPERE CRONOLOGICE 23 august 1939 - semnarea Pactului Molotov - Ribbentrop 1 septembrie 1939 – începutul celui de -al Doilea Război Mondial 26 și 28 iunie 1940 – notele ultimative ale guvernului sovietic adresate guvernului român 30 august 1940 – Dictatul de la Viena 7 septembrie 1940 – Tratatul de la Craiova septembrie 1940 – abdicarea regelui Carol II 2 august 1940 – formarea RSSM SURSA B. „Guvernul URSS [...] propune: 1. În decurs de patru zile, începând cu orele 14.00 după ora Moscovei, la 28 iunie, să se evacuieze teritoriul Basarabiei și Bucovinei de trupele românești. 2. Trupele sovietice în același timp să ocupe teritoriul Basarabiei și partea de nord a Bucovinei. 3. În decursul zilei de 28 iunie trupele sovietice să ocupe următoarele puncte: Cernăuți, Chișinău, Cetatea Albă.” (Din Nota ultimativă a guvernului URSS adresată guvernului român, 28 iunie 1940) SURSA C. „În așa mod, în intervalul 28 iunie – 7 septembrie 1940, pierderile teritoriale ale României au însumat 33,79% din teritoriu și 34, 02% din populație. Prin actele de violență, factorii externi au intervenit brutal în p rocesul firesc de dezvoltare a României, întrerupându -l, împunând consecințe deosebit de grave: dezorganizarea economiei naționale, reducerea capacității de apărare și rezistență a țării.” (Nicolae Enciu, Istoria românilor) SURSA D. Nr. Item Punctaj Utilizează sursa A și cunoștințele obținute anterior. 1 Numește un eveniment istoric în cadrul căruia s-a discutat împărțirea sferelor de influență teritorială în Europa Răsăriteană. Utilizează sursele A, B și cunoștințele obținute anterior. 2 Identifică două teritorii anexate de URSS conform notelor ultimative din 1940. 1. 2. 2 3 Explică termenul ultimatum. 2 Utilizează sursele A, B, C, D și cunoștințele obținute anterior. 4 Explică condițiile internaționale în care România a pierdut teritoriile: - Basarabiei și nordului Bucovinei: - nordului Transilvaniei: 2 3 4 5 Descrie, conform modelului propus, două consecințe ale pierderilor teritoriale ale României din vara anului 1940. - Consecință politică: - Consecință social-economică: 2 3 4 6 Numește o personalitate istorică, care a condus statul român în timpul evenimentelor din 1940. Formulează două argumente. Personalitatea: 1. 2 3 4 5 2. 7 Exprimă-ți opinia: De ce România a fost nevoită să cedeze o parte din teritoriile sale în anul 1940? Formulează două argumente. 2 3 4 5",!Teste examene 2016 - 2024/2023/Pretestare/09_ist_test_ro_pr23.pdf,pdfs/2023-pretestare-test.pdf#page=4
9,2023-pretestare-test-ii-1,2023-pretestare-test,2023,Pretestare,,II.1,II,1,item,5,1 Numește un eveniment istoric în cadrul căruia s-a discutat împărțirea sferelor de influență teritorială în Europa Răsăriteană. L 0,!Teste examene 2016 - 2024/2023/Pretestare/09_ist_test_ro_pr23.pdf,pdfs/2023-pretestare-test.pdf#page=5
9,2023-pretestare-test-ii-2,2023-pretestare-test,2023,Pretestare,,II.2,II,2,item,5,2 Identifică două teritorii anexate de URSS conform notelor ultimative din 1940. 1. 2. 2,!Teste examene 2016 - 2024/2023/Pretestare/09_ist_test_ro_pr23.pdf,pdfs/2023-pretestare-test.pdf#page=5
9,2023-pretestare-test-ii-3,2023-pretestare-test,2023,Pretestare,,II.3,II,3,item,5,3 Explică termenul ultimatum.,!Teste examene 2016 - 2024/2023/Pretestare/09_ist_test_ro_pr23.pdf,pdfs/2023-pretestare-test.pdf#page=5
9,2023-pretestare-test-ii-4,2023-pretestare-test,2023,Pretestare,,II.4,II,4,item,5,4 Explică condițiile internaționale în care România a pierdut teritoriile: - Basarabiei și nordului Bucovinei: - nordului Transilvaniei: 2 3 4,!Teste examene 2016 - 2024/2023/Pretestare/09_ist_test_ro_pr23.pdf,pdfs/2023-pretestare-test.pdf#page=5
9,2023-pretestare-test-ii-5,2023-pretestare-test,2023,Pretestare,,II.5,II,5,item,5,"5 Descrie, conform modelului propus, două consecințe ale pierderilor teritoriale ale României din vara anului 1940. - Consecință politică: - Consecință social-economică: 2 3 4",!Teste examene 2016 - 2024/2023/Pretestare/09_ist_test_ro_pr23.pdf,pdfs/2023-pretestare-test.pdf#page=5
9,2023-pretestare-test-ii-6,2023-pretestare-test,2023,Pretestare,,II.6,II,6,item,5,"6 Numește o personalitate istorică, care a condus statul român în timpul evenimentelor din 1940. Formulează două argumente. Personalitatea: 1. 2 3 4 5 2.",!Teste examene 2016 - 2024/2023/Pretestare/09_ist_test_ro_pr23.pdf,pdfs/2023-pretestare-test.pdf#page=5
9,2023-pretestare-test-ii-7,2023-pretestare-test,2023,Pretestare,,II.7,II,7,item,6,7 Exprimă-ți opinia: De ce România a fost nevoită să cedeze o parte din teritoriile sale în anul 1940? Formulează două argumente. 2 3 4 5,!Teste examene 2016 - 2024/2023/Pretestare/09_ist_test_ro_pr23.pdf,pdfs/2023-pretestare-test.pdf#page=6
9,2023-pretestare-test-iii-essay,2023-pretestare-test,2023,Pretestare,,III.essay,III,essay,essay,6,"SUBIECTUL al III-lea (15 puncte) Studiază sursele A-C. SURSA A. „1. Acord uri de pace înc heiate deschis, după care nu vor mai fi acorduri internaționale private de orice natură ar fi acestea; dar diplomația va proceda întotdeauna deschis și în mod public. […] 2. Garanții suficiente , date și adoptate , că armamentele naționale vor fi reduse la l imita extremă compatibilă cu securitatea internă a țării. […] 3. O societate generală a națiunilor trebuie să fie formată în virtutea convențiilor formale, având ca obiect să furnizeze garanții de independență politică și teritorială micilor ca și marilor state. […]” (Extras din „14 puncte” ale președintelui SUA T.W.Wilson, 8 ianuarie 1918) SURSA B. „Art.88. Independența Austriei nu poate fi înstrăinată fără acordul Consiliului Societății Națiunilor. Drept urmare Austria se obligă […] să se abțină de l a orice act, capabil în mod direct sau indirect să încalce independența ei. […].” (Extras din Tratatul de Pace cu Austria, Saint-Germain, 10 septembrie 1919) SURSA C. „Art. 45. Ungari a renunță în favoarea României, la toate drepturile și titlurile asu pra teritoriilor fostei monarhii austro -ungare situate dincolo de frontierele Ungariei așa cum sunt hotărâte în art.27, partea a II -a (frontierele Ungariei) și recunoscute prin prezentul Tratat sau prin orice alte Tratate […].” (Extras din Tratatul de Pace cu Ungaria, Trianon, 4 iunie 1920) Item Punctaj Utilizează sursele pentru a argumenta, într-un text coerent, afirmația: Conferința de Pace de la Paris (1919-1920) a stabilit o nouă ordine internațională. Notă: Formulează cel puțin trei argumente. 2 2 3 2 3 4 5 6 7 2",!Teste examene 2016 - 2024/2023/Pretestare/09_ist_test_ro_pr23.pdf,pdfs/2023-pretestare-test.pdf#page=6
9,2023-sesiunea-de-baza-test-i-1,2023-sesiunea-de-baza-test,2023,Sesiunea de baza,,I.1,I,1,item,3,1 Studiază imaginea. Numește un eveniment istoric la care se referă documentul. Argumentează răspunsul. Inscripție: BASARABIA. Actul Unirii 2 3,!Teste examene 2016 - 2024/2023/Sesiunea de baza/09_ist_test_ro_sb23.pdf,pdfs/2023-sesiunea-de-baza-test.pdf#page=3
9,2023-sesiunea-de-baza-test-i-2,2023-sesiunea-de-baza-test,2023,Sesiunea de baza,,I.2,I,2,item,3,2 Studiază imaginea. Determină un obiectiv de bază al guvernului român interbelic în domeniul învățământului. Argumentează răspunsul. 2 3,!Teste examene 2016 - 2024/2023/Sesiunea de baza/09_ist_test_ro_sb23.pdf,pdfs/2023-sesiunea-de-baza-test.pdf#page=3
9,2023-sesiunea-de-baza-test-i-3,2023-sesiunea-de-baza-test,2023,Sesiunea de baza,,I.3,I,3,item,3,3. Studiază posterul. Formulează o caracteristică specifică regimurilor totalitare interbelice. Argumentează răspunsul. Inscripție: Mulțumim scumpului Stalin pentru copilăria fericită! 2 3,!Teste examene 2016 - 2024/2023/Sesiunea de baza/09_ist_test_ro_sb23.pdf,pdfs/2023-sesiunea-de-baza-test.pdf#page=3
9,2023-sesiunea-de-baza-test-i-4,2023-sesiunea-de-baza-test,2023,Sesiunea de baza,,I.4,I,4,item,3,4 Studiază logoul. Apreciază importanța constituirii Ligii Națiunilor pentru evoluția relațiilor internaționale. Argumentează răspunsul. Inscripție: Liga Națiunilor 2 3,!Teste examene 2016 - 2024/2023/Sesiunea de baza/09_ist_test_ro_sb23.pdf,pdfs/2023-sesiunea-de-baza-test.pdf#page=3
9,2023-sesiunea-de-baza-test-ii-all,2023-sesiunea-de-baza-test,2023,Sesiunea de baza,,II.all,II,all,section,4,"SUBIECTUL al II-lea (23 de puncte) Studiază materialul suport și realizează sarcinile propuse. SURSA A. „PARLAMENTUL REPUBLICII MOLDOVA […], SUBLINIIND că fără consultarea populației din Basarabia, nordul Bucovinei și Ținutul Herța, ocupate prin forță la 28 iunie 1940, precum și a celei din RASS Moldovenească (Transnistria), formată la 12 octombrie 1924, Sovietul Suprem al URSS, încăl când chiar prerogativele sale constituționale, a adoptat la 2 august 1940 „Legea URSS cu privire la formarea RSS Moldovenești unionale”, […]; REAMINTIND că în ultimii ani mișcarea democratică de eliberare națională a populației din Republica Moldova și -a reafirmat aspirațiile de libertate, independență și unitate națională, exprimate prin documentele finale ale Marilor Adunări Naționale de la Chișinău din 27 august 1989, 16 decembrie 1990 și 27 august 1991; […] PROCLAMĂ […]: REPUBLICA MOLDOVA ESTE UN STAT SUVERAN, INDEPENDENT ȘI DEMOCRATIC, LIBER SĂ-ȘI HOTĂRASCĂ PREZENTUL ȘI VIITORUL, FĂRĂ NICI UN AMESTEC DIN AFARĂ, ÎN CONFORMITATE CU IDEALURILE ȘI NĂZUINȚELE SFINTE ALE POPORULUI ÎN SPAȚIUL ISTORIC ȘI ETNIC AL DEVENIRII SALE NAȚIONALE.” (Din Declarația de independență a Republicii Moldova, 27 august 1991) SURSA B. REPERE CRONOLOGICE SURSA C. HARTA 10 februarie 1989 – primele alegeri democratice în Parlament; 31 august 1989 – decretarea limbii române ca limbă de stat; 27 aprilie 1990 – adoptarea legii privind drapelul de stat; 23 iunie 1990 – proclamarea suveranității R.S.S. Moldova; 23 mai 1991 – schimbarea denumirii oficiale a statului; 27 august 1991 – proclamarea independenței Republicii Moldova; 29 iulie 1994 – adoptarea Constituției Republicii Moldova. Nr. Item Punctaj Utilizează sursa A și cunoștințele obținute anterior. 1 Numește evenimentul istoric proclamat de Parlamentul Republicii Moldova. Utilizează sursele A, С și cunoștințele obținute anterior. 2 Identifică două teritorii care au stat la baza formării RSSM. 1. 2. 2 Utilizează sursele A, B și cunoștințele obținute anterior. 3 Explică termenul regim democratic. 2 4 Explică două cauze ce au determinat adoptarea Declarației de independență de către Parlamentul Republicii Moldova. Cauza 1: Cauza 2: 2 3 4 5 Descrie două realizări ale mișcarii democratice de eliberare națională. 1: 2: 2 3 4 6 Numește o personalitate istorică, care a contribuit la mișcarea democratică de eliberare națională și proclamarea independenței Republicii Moldova. Formulează două argumente. Personalitatea: 1: 2: 2 3 4 5 Utilizează sursele A, B, С și cunoștințele obținute anterior. 7 Apreciază importanța istorică a Declarației de independență pentru cetățenii Republicii Moldova. Formulează două argumente. 2 3 4 5",!Teste examene 2016 - 2024/2023/Sesiunea de baza/09_ist_test_ro_sb23.pdf,pdfs/2023-sesiunea-de-baza-test.pdf#page=4
